GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS24120	342.030171612101	3.23705599779742	0.473670994514875	6.83397555535936	8.25931046374214e-12	1.39097906511965e-10
gene-J2S48_RS13620	271.358549184954	-2.69010706031051	0.394377425783329	-6.82114868762405	9.03154028661491e-12	1.51375529301493e-10
gene-J2S48_RS10145	1477.46009094975	-2.12657320633667	0.311793702309323	-6.82044951705584	9.07560767181564e-12	1.51389779401763e-10
gene-J2S48_RS14525	872.268450294063	-2.06146040446902	0.302806347612339	-6.80785069640668	9.90675959283339e-12	1.6447098982794e-10
gene-J2S48_RS10190	216.925731897846	3.04607272373039	0.447685852044309	6.80404062317544	1.01724833928919e-11	1.6808589304387e-10
MSTRG.2247.1	12949.6564701905	-4.51460033054487	0.663609021313881	-6.80310270889085	1.02389593942475e-11	1.68390022338257e-10
gene-J2S48_RS21625	748.926426914667	3.15360435494201	0.464053273114124	6.79578086752649	1.07727418292683e-11	1.76340722560406e-10
MSTRG.61.1	356.631515088321	-2.90316534634461	0.427454915166774	-6.79174631835015	1.10784231359021e-11	1.80501005791001e-10
rna-J2S48_RS06070	67.5512049422515	-5.08287005127839	0.749581682846058	-6.7809421809501	1.19394656673062e-11	1.93629389965618e-10
MSTRG.2926.1	1955.31074240618	-2.09876245888813	0.309984343301489	-6.77054342982374	1.28299562571947e-11	2.07112151009001e-10
gene-J2S48_RS13200	4912.37397074183	-2.23598305650225	0.330530047070061	-6.76484052304118	1.33456118760425e-11	2.14448066063196e-10
gene-J2S48_RS21575	700.04386596905	3.14449288898095	0.466053911505476	6.74705825088651	1.50872716427191e-11	2.4132745463217e-10
gene-J2S48_RS09835	601.289136730246	-3.62400548037882	0.538401621078289	-6.73104489009675	1.68448982334559e-11	2.68216720508163e-10
gene-J2S48_RS13445	598.965606943891	2.33234791671458	0.347171160123925	6.71814996349935	1.84046232034802e-11	2.91725769600865e-10
gene-J2S48_RS19820	506.018839060677	-2.63255601299592	0.392137190858908	-6.71335459722594	1.9020014158344e-11	3.00122115300356e-10
gene-J2S48_RS04230	300.098538328181	2.79670982455951	0.416738386448615	6.71094844032169	1.93363429694154e-11	3.03745333730323e-10
gene-J2S48_RS09385	339.998299833156	-2.41893590239725	0.361076749148681	-6.69922920293379	2.09521744640411e-11	3.27658335480072e-10
gene-J2S48_RS09640	2421.56990305734	1.97966495178178	0.295834768408362	6.69179272751709	2.20452976802745e-11	3.43220790106673e-10
gene-J2S48_RS10005	975.727678295711	1.81871839128155	0.272628898900953	6.67104037251129	2.5399632983028e-11	3.93694311236934e-10
gene-J2S48_RS15080	532.567708089083	-3.26354991308801	0.489292194341491	-6.6699406833584	2.55906834398275e-11	3.94908211848968e-10
MSTRG.2316.1	1215.56382766136	-3.09502221538893	0.465549263476541	-6.64810892895954	2.96882567492597e-11	4.56131418388846e-10
gene-J2S48_RS24700	584.467744346702	-2.86079502143046	0.430543321247451	-6.64461595442157	3.04008697768607e-11	4.6504037916307e-10
gene-J2S48_RS21120	314.72433124216	3.07228250601493	0.463027704066378	6.63520234109901	3.2405768801276e-11	4.93553948308129e-10
gene-J2S48_RS07780	1233.45015998477	1.91929188727766	0.290173181857952	6.61429796850494	3.73319115805556e-11	5.66119853968339e-10
gene-J2S48_RS01880	820.530568326956	-2.11039439191664	0.319298648903073	-6.60946859364028	3.85702032776146e-11	5.79877347989202e-10
gene-J2S48_RS21165	255.181950388974	3.06199191936685	0.463256938045909	6.60970547420793	3.85085386614341e-11	5.79877347989202e-10
gene-J2S48_RS20785	279.982447032134	2.31017000810265	0.349571652054559	6.60857364870676	3.88040481619558e-11	5.80899917569791e-10
gene-J2S48_RS13410	1207.85037438756	-2.17418895436381	0.329143607761694	-6.60559373809249	3.95927287313589e-11	5.90184377642342e-10
gene-J2S48_RS01850	337.242119620173	-2.15715629721724	0.32670651863458	-6.60273417938748	4.03642936387382e-11	5.99136104307203e-10
gene-J2S48_RS01385	972.27899979147	2.63562732752557	0.40025164278885	6.58492569614756	4.55112937452218e-11	6.71728254056331e-10
gene-J2S48_RS21685	80.8356726891571	-3.57704294236298	0.543251090431199	-6.58451129757283	4.5638402644992e-11	6.71728254056331e-10
gene-J2S48_RS07760	211.985668622156	-2.65214651853336	0.40346481920143	-6.57342695648831	4.91702001271293e-11	7.2068289140307e-10
gene-J2S48_RS12795	875.249197396504	-2.67568766306106	0.408432358897017	-6.55111575950257	5.71087667141566e-11	8.33550040832044e-10
gene-J2S48_RS09900	292.488928987786	-2.59808474725437	0.397065750862576	-6.5432103917559	6.02120271671717e-11	8.75198054633206e-10
gene-J2S48_RS09280	379.68562431333	-2.30936885952512	0.354661748403164	-6.51146865970991	7.44195568581695e-11	1.0772384614635e-09
gene-J2S48_RS20900	439.204283290373	3.1714503356078	0.487388393343603	6.50702884787813	7.66516969075053e-11	1.10498310397939e-09
gene-J2S48_RS05130	2924.79728818181	-3.51115564584771	0.539710578652597	-6.50562687619244	7.73700502847717e-11	1.1107675661785e-09
MSTRG.2755.1	490.676377154276	-2.5189646181134	0.388198542415457	-6.48885645587396	8.64903202924897e-11	1.23663506932486e-09
gene-J2S48_RS04960	293.787930578628	3.59772715498024	0.554537043265071	6.48780311193839	8.70969931980391e-11	1.24024702102736e-09
gene-J2S48_RS08500	480.974714713211	-2.48133916546911	0.382514760463116	-6.48691089061484	8.76141207907363e-11	1.24255977785404e-09
MSTRG.63.1	3953.49597456372	-2.00427469236796	0.309066297358174	-6.48493449301988	8.87703457782888e-11	1.25388113411833e-09
gene-J2S48_RS25390	124.623107625085	3.92461322078856	0.605951733516628	6.47677530025726	9.37035728661388e-11	1.31824745281158e-09
gene-J2S48_RS15050	1004.05728901787	-2.01107729260225	0.31142359117317	-6.45769090590176	1.06312598629485e-10	1.48965213199634e-09
gene-J2S48_RS19830	1810.91740343655	-1.78435758639468	0.276785742354156	-6.44671062612587	1.14303728354198e-10	1.59524287021815e-09
gene-J2S48_RS13815	245.428742839693	2.75948834507588	0.428961221405997	6.43295525882541	1.25146497953421e-10	1.73963564416997e-09
gene-J2S48_RS17080	197.369455974132	3.0362052149306	0.472975599574575	6.41936966232837	1.36839756870237e-10	1.89466272061835e-09
gene-J2S48_RS21145	236.884202787081	2.78182335047876	0.433590478112316	6.41578514959493	1.40098914166433e-10	1.9321515603347e-09
gene-J2S48_RS07060	663.747001959859	-3.34462167136334	0.521948575824802	-6.40795248090877	1.47486857910547e-10	2.02606456180645e-09
gene-J2S48_RS04390	2635.64727166382	-1.94989100746043	0.304434020785045	-6.40497077965284	1.50398182131439e-10	2.05798762502513e-09
MSTRG.1961.1	950.118462379545	-3.41183528342966	0.532830232639083	-6.40323141299809	1.52122351066579e-10	2.07078491574406e-09
gene-J2S48_RS20790	190.814600546324	2.49654419712442	0.38991217218255	6.40283729320352	1.52515703186402e-10	2.07078491574406e-09
gene-J2S48_RS13175	1008.77183223389	-1.85811318055949	0.290557933361187	-6.39498346875183	1.60564726206092e-10	2.17165342046309e-09
MSTRG.60.1	60.9686907761461	-4.3660593724298	0.68324849883329	-6.39014850363411	1.65724729842735e-10	2.23282203322731e-09
MSTRG.1324.1	8576.0807976072	3.75007072421817	0.588918823622236	6.36772093843559	1.91857572816081e-10	2.57500796005644e-09
gene-J2S48_RS00245	205.496589753197	2.96456466809692	0.4656984877624	6.36584559752627	1.94216734054166e-10	2.59672221141887e-09
gene-J2S48_RS06730	986.80696546167	-1.83284509755614	0.288174464156083	-6.36019261083253	2.01500915167876e-10	2.68386960392803e-09
gene-J2S48_RS02200	541.826703740534	2.25236722285208	0.354629809085876	6.35131950316859	2.13475797073494e-10	2.8325974134411e-09
MSTRG.1102.1	329.414494668357	-2.32428026406658	0.366340542852274	-6.34458923374975	2.23019690258519e-10	2.94806783009658e-09
gene-J2S48_RS13625	581.384946555071	-2.23811958587418	0.353793090024017	-6.32606924494271	2.51484997597579e-10	3.29944549282517e-09
MSTRG.2704.1	14601.707637433	-1.71164316350672	0.270568219005978	-6.32610574070751	2.51425556894781e-10	3.29944549282517e-09
MSTRG.167.1	784.911752694707	-1.96723381102179	0.312058572643014	-6.3040530960585	2.8996108738614e-10	3.79005107878227e-09
MSTRG.2920.1	732.124097237754	2.20442423235504	0.349971279239814	6.29887183069238	2.9981976948818e-10	3.90434443314905e-09
gene-J2S48_RS19985	693.068671658395	2.3989873752483	0.381129594406887	6.29441379114524	3.08563703897327e-10	4.00332835093458e-09
gene-J2S48_RS12885	1660.68872231814	2.15731586906918	0.342935369020344	6.29073599270888	3.15964304606056e-10	4.08421756101481e-09
gene-J2S48_RS11490	1162.44697487229	2.10009854329237	0.334998645140223	6.26897622948093	3.63429599281576e-10	4.68049222898295e-09
gene-J2S48_RS09845	294.301157751169	-2.44674189753347	0.390517861843376	-6.26537768588617	3.71922841672462e-10	4.77232862409757e-09
gene-J2S48_RS13605	7604.76422972673	-1.63180312599721	0.26319612277005	-6.19995123341117	5.64806587304654e-10	7.22086669827812e-09
MSTRG.1417.1	86.7112264483584	-3.25817596216648	0.525973062851983	-6.19456811057904	5.84450639108035e-10	7.44483850471072e-09
gene-J2S48_RS15235	181.343176088824	4.16728674945932	0.674139313010075	6.18164030644069	6.34389409660627e-10	8.0516887755115e-09
gene-J2S48_RS00835	390.976866540402	3.60590211253772	0.584603608817518	6.16811469883227	6.91090086495397e-10	8.73966993860424e-09
MSTRG.3219.1	153.89004090029	-3.87754163924629	0.629354668875764	-6.16113906991882	7.22235272270987e-10	9.10068402433549e-09
gene-J2S48_RS23465	485.897371402364	-3.36889393339839	0.547358616094445	-6.15482032133955	7.516266135914e-10	9.43708970398092e-09
gene-J2S48_RS19700	268.077728490694	2.12247942005497	0.345413716236366	6.14474562035793	8.00917654035383e-10	1.00200519360212e-08
gene-J2S48_RS08475	814.424208097551	1.94210689322689	0.316614107070225	6.13398724143437	8.57033948640453e-10	1.06839499006673e-08
gene-J2S48_RS02680	294.100437411886	2.63321258944183	0.429830665758246	6.12616269431752	9.002375602576e-10	1.11827382041928e-08
gene-J2S48_RS11770	356.095871373995	1.94014645945299	0.316919603776789	6.12188844215348	9.24727608623395e-10	1.14463632968472e-08
MSTRG.2478.1	4436.32862956015	-3.5820189919239	0.585813274298708	-6.11460878248624	9.67941240579266e-10	1.19390780484126e-08
gene-J2S48_RS00960	70.6056138181213	3.40834295653294	0.558939401844912	6.09787562888373	1.07487321068484e-09	1.32115117790491e-08
gene-J2S48_RS12510	1001.14913819114	-2.15044794638525	0.352810973513618	-6.09518441268734	1.0931136206532e-09	1.33887308152034e-08
MSTRG.1905.1	7589.48172755549	-3.36176659616982	0.552173845327817	-6.0882394641021	1.14159037801175e-09	1.39337668786591e-08
MSTRG.3498.1	3364.30019525772	-2.24970638420933	0.369805624377702	-6.08348341914773	1.17599084491694e-09	1.43038053116112e-08
MSTRG.2700.1	2749.08163956428	-1.55451649116192	0.255651213794221	-6.08061455328424	1.19722781795032e-09	1.45117268037369e-08
gene-J2S48_RS10000	2804.83401829223	3.77042321734046	0.621611370947378	6.06556345903724	1.31491837808909e-09	1.58833071670555e-08
gene-J2S48_RS19245	5364.10484679943	-1.65360677433522	0.273177489620605	-6.05323219212457	1.41968003366815e-09	1.70898252850156e-08
MSTRG.5.1	292.644530187654	2.49465765937056	0.412649077795439	6.04547009458538	1.48974982829275e-09	1.78718960565394e-08
gene-J2S48_RS01400	160.474415513747	2.89725776642587	0.481144756531166	6.02159272671655	1.72709031410243e-09	2.064845518874e-08
gene-J2S48_RS18675	667.961352002361	2.09580075609594	0.349538220996297	5.99591297947971	2.0234536128644e-09	2.41093809723265e-08
gene-J2S48_RS02915	475.997271038292	-1.81059604823481	0.302872459874798	-5.978080836347	2.25781697316872e-09	2.68106198542713e-08
gene-J2S48_RS00845	443.419269227295	3.00352958614257	0.502472750893436	5.97749744797517	2.26591476417589e-09	2.68158764152302e-08
gene-J2S48_RS13380	5727.04672546802	2.41694626809137	0.405926487009295	5.95414772240773	2.61430590561184e-09	3.08347258833612e-08
gene-J2S48_RS20015	2453.44016103006	-2.04589877407548	0.344883309716914	-5.93214782053322	2.98997240570511e-09	3.5147225963708e-08
gene-J2S48_RS06115	467.12560017537	-2.57855913340554	0.43505812859554	-5.92693013627782	3.08650209850948e-09	3.61605914751797e-08
MSTRG.2153.1	175.154454640886	2.7830473688506	0.4696584072317	5.92568412701194	3.10999890314885e-09	3.63144205257681e-08
MSTRG.173.1	1521.42677090812	-1.70473419356894	0.287719937437491	-5.92497763190048	3.12339901671369e-09	3.6349723440359e-08
gene-J2S48_RS09320	2237.53285878048	-2.44654645850715	0.413068695897	-5.92285613218486	3.16397630534247e-09	3.67000297934261e-08
gene-J2S48_RS21500	2507.39003388655	2.71350617026955	0.458325020564475	5.92048447830229	3.20994591041034e-09	3.71103647662291e-08
gene-J2S48_RS15030	337.097169975937	-2.16531899445482	0.366031706079491	-5.91565965049098	3.30548104230963e-09	3.80891450368771e-08
gene-J2S48_RS14005	418.035055456648	2.56205809723473	0.437222814088618	5.85984540302475	4.6329828081044e-09	5.32109468091465e-08
gene-J2S48_RS01300	365.194978575574	-1.7978603542963	0.3075553147305	-5.8456487928739	5.04597663464425e-09	5.77648893828719e-08
MSTRG.1295.1	7834.03277638821	-1.58833309930637	0.271740395874732	-5.84503858616063	5.06450858093923e-09	5.77773763582044e-08
gene-J2S48_RS15695	1287.41705520465	1.83385840131971	0.313795559401394	5.84411839612402	5.09257999361247e-09	5.77773763582044e-08
gene-J2S48_RS23370	529.667327482319	1.80600882274391	0.309037014521025	5.84398870647594	5.09654847122042e-09	5.77773763582044e-08
gene-J2S48_RS20355	398.2774727169	-2.1124463648038	0.361594477131613	-5.84203160833929	5.15680185645019e-09	5.82718609778872e-08
rna-J2S48_RS21355	104.87911800358	-4.45396152705203	0.763246952410658	-5.83554446301362	5.36151961068424e-09	6.03903639750061e-08
MSTRG.1953.1	6186.31748000418	-1.840424441072	0.315738340224679	-5.82895456966788	5.57756838219816e-09	6.26225065475646e-08
gene-J2S48_RS13040	556.273240447046	2.02170197570242	0.347622342583921	5.81579987257106	6.03446279720703e-09	6.75358568006909e-08
gene-J2S48_RS11860	1167.49636818669	-1.95001099223843	0.335829234650304	-5.80655521032577	6.37712505649277e-09	7.11435320792808e-08
gene-J2S48_RS18865	3378.83995315652	-2.38484182699095	0.412381030999896	-5.78310263497924	7.33352884798708e-09	8.15534969984087e-08
MSTRG.860.1	205.36399628278	-2.24863006732435	0.389379644167916	-5.77490400693533	7.69969688807898e-09	8.53545512624704e-08
gene-J2S48_RS22875	78.2479409816035	-3.13621710001206	0.544705237413739	-5.75764080202867	8.529761495507e-09	9.42579006900979e-08
gene-J2S48_RS08895	121.581716586995	3.2553340646243	0.566069575073283	5.75076670425692	8.88396360865905e-09	9.78632846576499e-08
gene-J2S48_RS12425	352.307496784181	-2.15749125859075	0.375218242550376	-5.74996365828639	8.92626340065754e-09	9.80210053056532e-08
gene-J2S48_RS11140	263.903343851733	-2.18303627038655	0.380025696568131	-5.7444438365635	9.22235985277601e-09	1.00956020513357e-07
MSTRG.3441.1	114.418583596153	-3.23483905397599	0.56328562884752	-5.74280416241836	9.31214030533875e-09	1.01621269438011e-07
gene-J2S48_RS06495	9456.16205943285	5.25026971430998	0.915226340950703	5.7365806461123	9.66070597862169e-09	1.05097680258111e-07
gene-J2S48_RS13405	3499.06883597461	-1.92620492100905	0.335848966368905	-5.73533080013491	9.73222066678871e-09	1.05547891627743e-07
gene-J2S48_RS17495	126.224614648531	-2.52427430079832	0.440448621384937	-5.73114360730895	9.97557630091842e-09	1.07853221549744e-07
gene-J2S48_RS22680	439.823407581801	1.91940488776444	0.335321225269826	5.72407811709483	1.03996893080146e-08	1.12092651218385e-07
MSTRG.3527.1	23.9481497110402	-5.87853690995287	1.02729694458782	-5.72233465788368	1.05070081270439e-08	1.12901992236303e-07
gene-J2S48_RS17775	1689.95799900201	2.14154474640508	0.374708857265192	5.71522317896383	1.0956013727186e-08	1.17366715860345e-07
MSTRG.1630.1	163.272148865947	3.16922510430685	0.554870719817983	5.71164595844318	1.11888673851024e-08	1.19495739176871e-07
gene-J2S48_RS20140	429.97978839326	-2.02120749059516	0.354789265048932	-5.6969240326829	1.2198824911929e-08	1.29885968591147e-07
gene-J2S48_RS03890	1427.63037938789	1.74744025445918	0.307139247635847	5.68940722460516	1.2748112743813e-08	1.35052277767021e-07
MSTRG.3128.1	706.549269310664	1.58731702701874	0.279003710339677	5.68923268112185	1.27611487127845e-08	1.35052277767021e-07
gene-J2S48_RS22820	864.070246264744	-1.81148818979139	0.318842751012326	-5.68144699554846	1.33559907709029e-08	1.40921794188171e-07
gene-J2S48_RS26610	97.7228120067624	-3.65349733998332	0.643977178776846	-5.6733335596188	1.40045163268789e-08	1.47320782862032e-07
gene-J2S48_RS14925	1503.52140585311	1.54558037079583	0.272911138856639	5.66330995968518	1.48480597003149e-08	1.55726805779051e-07
gene-J2S48_RS00590	1366.29355973241	-1.59614159692999	0.282129928627074	-5.65746996320906	1.53620690880281e-08	1.60636800045858e-07
gene-J2S48_RS14760	327.046479891281	-2.71707724420841	0.480912389854377	-5.64983831053127	1.60598823257902e-08	1.67433832700128e-07
gene-J2S48_RS12975	17017.7181731721	1.76327939104368	0.312351363019453	5.6451791149503	1.65009365869587e-08	1.71521604938031e-07
gene-J2S48_RS25960	239.127392771579	2.2598314026222	0.401349320900978	5.63058484202531	1.79599565995196e-08	1.861352898465e-07
gene-J2S48_RS05645	1598.70188565555	-2.17366566436041	0.386764634193264	-5.62012519292092	1.90819133615147e-08	1.97179771402319e-07
rna-J2S48_RS13925	63.9932494619059	-4.22026948089326	0.751065416702569	-5.61904381035366	1.92017166776707e-08	1.97834157417295e-07
gene-J2S48_RS17265	2411.53580103328	2.29293551432886	0.408111962900441	5.61839819159679	1.92735907838142e-08	1.97992341688273e-07
gene-J2S48_RS11475	104.620473371577	-3.04155505215787	0.541431442082156	-5.61761806898601	1.93607872151423e-08	1.98306542732876e-07
gene-J2S48_RS13615	12786.4432908626	-2.31313078333	0.412056709334509	-5.61362242363635	1.98134305734107e-08	2.02351158305125e-07
MSTRG.2479.1	3215.0809041941	-3.11658786204206	0.55525692162745	-5.612875302675	1.98992002579121e-08	2.02636332858913e-07
MSTRG.3176.1	8561.94585269573	-1.48677695402975	0.265143475379072	-5.60744310944904	2.05337475096832e-08	2.0849193485919e-07
gene-J2S48_RS18770	283.286145729507	-2.18153603918926	0.389345155417598	-5.60309023711729	2.10563531748467e-08	2.13180361767307e-07
gene-J2S48_RS14415	1325.50683943241	-1.6366659558517	0.29257264591171	-5.5940498153939	2.21833260768226e-08	2.239429142568e-07
gene-J2S48_RS25090	1534.97163822277	1.72224197837468	0.30854810197763	5.58176170048046	2.38094455834647e-08	2.39668068617462e-07
gene-J2S48_RS21495	547.749443320223	2.77127515081304	0.497542859800412	5.56992246240803	2.54852725416892e-08	2.55802033563144e-07
MSTRG.142.1	106.241425191141	-2.60689393108754	0.468455539946603	-5.5648694674092	2.62348717068168e-08	2.62573587397083e-07
gene-J2S48_RS02765	219.189167529247	3.13685067280588	0.563738593223203	5.56437098774946	2.63099688984188e-08	2.62574988749747e-07
gene-J2S48_RS02470	1687.11760953113	2.21220022669214	0.39819853430418	5.55552076694049	2.76785303549857e-08	2.75173287791863e-07
MSTRG.2715.1	873.495049838625	-1.93868099489387	0.348984920336994	-5.55519990096364	2.77294235199908e-08	2.75173287791863e-07
gene-J2S48_RS19755	166.718726463815	-3.00278465103518	0.541890849395097	-5.54130901894197	3.00218882100869e-08	2.97081001129759e-07
MSTRG.2634.1	135.831848091639	-3.10753548699054	0.561522509818097	-5.53412451443346	3.12786722001576e-08	3.08645602020147e-07
gene-J2S48_RS13670	4155.02832896327	-2.63941166155754	0.478192812094483	-5.51955528147094	3.39858666665814e-08	3.34417109362457e-07
gene-J2S48_RS07390	185.853239334211	-2.33968513594533	0.42408702249677	-5.51699300339506	3.44849157834193e-08	3.3837719884963e-07
gene-J2S48_RS18645	1110.43366666087	1.76983539700193	0.321060710579547	5.51246334005552	3.53845910143766e-08	3.45270814271201e-07
gene-J2S48_RS20530	269.435455119393	2.49753437448712	0.453057850997615	5.51261691854065	3.53537180260996e-08	3.45270814271201e-07
MSTRG.48.1	244.07049132897	3.42596758871882	0.621745969637306	5.5102369070721	3.58351059387684e-08	3.48695489176405e-07
gene-J2S48_RS23945	2738.3653659761	1.39652003154551	0.253882652413137	5.50065165253194	3.78390133498687e-08	3.67174691868671e-07
gene-J2S48_RS02800	115.48438558332	2.57345666631416	0.467895813683252	5.50006345655464	3.79654590793582e-08	3.67383986616e-07
gene-J2S48_RS19925	1459.00451470052	-1.80386445507486	0.328189371349383	-5.49641338980021	3.87593319120899e-08	3.74032891702619e-07
gene-J2S48_RS00925	1990.74836476902	1.55356879294004	0.282702924070004	5.49541112123529	3.89801227772838e-08	3.75130137606662e-07
gene-J2S48_RS18325	123.566602766325	2.67500453052738	0.487242357368342	5.49009028068787	4.01728348569253e-08	3.85549152065231e-07
gene-J2S48_RS12720	766.593576134955	-1.7945460144728	0.327102967581258	-5.48618078197963	4.10716580835659e-08	3.9309841056484e-07
gene-J2S48_RS10255	1519.38615429483	1.81579619075796	0.331103393199405	5.48407605615932	4.15635938604674e-08	3.96722804613671e-07
gene-J2S48_RS18505	4519.14867923543	2.55702205009861	0.466564967065331	5.48052732330536	4.24060018282374e-08	4.03663653272597e-07
gene-J2S48_RS22815	102.320743940276	2.7751435199537	0.506520099696589	5.47884184974305	4.28118799437563e-08	4.06422806078532e-07
gene-J2S48_RS25690	893.857485159191	-1.75085625585544	0.320285100195261	-5.46655543697798	4.58864961073864e-08	4.34433502335607e-07
MSTRG.1489.1	20.2019242163526	5.71090171175437	1.05035227406856	5.43712985895014	5.41456765099857e-08	5.1124610462124e-07
gene-J2S48_RS12545	1824.16880787738	2.16049537834538	0.397403712754219	5.43652539975531	5.43295975379941e-08	5.11603710149444e-07
gene-J2S48_RS02480	402.858034987336	-3.0697610137981	0.568136650027086	-5.40320891752318	6.54591431896761e-08	6.1475436620224e-07
gene-J2S48_RS01560	253.675853434581	-2.25169224293186	0.417158979933431	-5.39768373988061	6.75067263571795e-08	6.3228893697647e-07
gene-J2S48_RS14650	108.132947425126	2.56597664905105	0.475475659926689	5.39665195363876	6.78959121572078e-08	6.33364374125791e-07
rna-J2S48_RS15810	128.141686140604	-3.2413572725114	0.60064939519751	-5.39642143724385	6.79831586272617e-08	6.33364374125791e-07
gene-J2S48_RS17175	2221.9586245892	2.02544407268956	0.37662190285014	5.37792427196007	7.53494947888197e-08	7.00130716830863e-07
MSTRG.1917.1	177.336621135109	-1.9419234375923	0.361414548269314	-5.37311916991576	7.73861470993621e-08	7.17152574838798e-07
gene-J2S48_RS09625	1739.65245099155	-2.13445521789972	0.398016675661707	-5.36272811773819	8.19743447687874e-08	7.57667888456629e-07
MSTRG.6.1	286.541828007267	2.44049971614686	0.455708724003151	5.35539389000152	8.53702352940953e-08	7.86978774303199e-07
MSTRG.411.1	94.5692767290627	-2.77065873001257	0.518014873208567	-5.34860845375193	8.86330575804727e-08	8.14912337806813e-07
gene-J2S48_RS07370	147.007514067089	-2.74590708149051	0.514006861767148	-5.34216035959154	9.18453484637953e-08	8.42236271383966e-07
gene-J2S48_RS09730	188.051421306916	-2.50168379901486	0.468523297765204	-5.33950779170977	9.31992644794037e-08	8.52420426818149e-07
gene-J2S48_RS18640	580.22664943222	1.76522452184362	0.331253338342781	5.32892598358348	9.87952456969481e-08	9.01249337698982e-07
gene-J2S48_RS12420	347.704762147818	2.11091906011988	0.396460053464966	5.32441803826376	1.01276753830392e-07	9.21486931604839e-07
gene-J2S48_RS24075	2361.3714380804	-2.47673455612188	0.465707407326106	-5.31822023261823	1.0478718740849e-07	9.50957299201918e-07
gene-J2S48_RS25710	616.280097373988	2.75012139200962	0.517723051078941	5.31195469523394	1.08455569668484e-07	9.79174898321387e-07
gene-J2S48_RS00385	493.740057451187	2.28513113549218	0.430183543478335	5.31199105622521	1.08433926544131e-07	9.79174898321387e-07
gene-J2S48_RS12750	2339.98446621943	-1.49971998786292	0.282505086843017	-5.30864772957625	1.10441550999129e-07	9.94541781876472e-07
gene-J2S48_RS11150	887.813325961389	-1.49255766839032	0.281573411688371	-5.30077630356022	1.15311306461812e-07	1.03573206804033e-06
gene-J2S48_RS06265	18.9171448838927	-5.54590295107458	1.04666925874062	-5.29862027069329	1.16681008713531e-07	1.04535440798849e-06
MSTRG.101.1	314.205842959364	-1.78632421162044	0.337244484385882	-5.2968226148259	1.17835061751852e-07	1.05300056458351e-06
gene-J2S48_RS00785	1106.98417127891	1.54789405210286	0.292268773411951	5.29613216640532	1.18281242725143e-07	1.05429820169511e-06
MSTRG.2271.1	7414.88493212149	1.63470258932526	0.308710158973596	5.29526658520194	1.1884290756569e-07	1.05661600305231e-06
gene-J2S48_RS13240	518.139596930809	-2.78346308958847	0.526034949739781	-5.29140333919902	1.21381338785009e-07	1.07645273357946e-06
gene-J2S48_RS04790	1143.9820892963	-1.46811711494782	0.277533721965088	-5.28986929787401	1.22403798455722e-07	1.0827790555313e-06
gene-J2S48_RS25265	556.608949932571	2.59740032901535	0.492742709960951	5.27131153136936	1.35452332195059e-07	1.19518770700073e-06
gene-J2S48_RS05150	407.385547758224	1.92102501379588	0.365075949464797	5.26198731144056	1.42506603593284e-07	1.25427294569666e-06
gene-J2S48_RS09365	654.22491541442	-1.47211857698425	0.280303966942625	-5.25186494162454	1.50566853592155e-07	1.32189395522135e-06
gene-J2S48_RS08325	3009.07824955235	-1.89859735475299	0.362337253524756	-5.23986241073407	1.6069636476076e-07	1.40729841439235e-06
gene-J2S48_RS19450	907.209322853898	-1.92127363684195	0.367459435503516	-5.22853259764387	1.70860711772505e-07	1.49258123027203e-06
gene-J2S48_RS21365	332.131959879169	-2.08073102863541	0.398752920945085	-5.21809601721251	1.80771751819954e-07	1.57523245429179e-06
gene-J2S48_RS01250	670.0989244386	-1.54445313375689	0.296690827135169	-5.20559785642868	1.93373010851573e-07	1.67772710554342e-06
gene-J2S48_RS07920	520.409979543432	1.95255956197021	0.375096652761469	5.20548383355446	1.93491792931642e-07	1.67772710554342e-06
gene-J2S48_RS11110	317.688435948121	-2.15955534165471	0.415081408135756	-5.20272722248357	1.96385019510655e-07	1.69847617917089e-06
gene-J2S48_RS20910	700.091165826358	1.57525625483606	0.302800918300214	5.20228361155188	1.96854504351522e-07	1.69847617917089e-06
rna-J2S48_RS15090	192.720612866341	-2.60013225162346	0.500578600880317	-5.1942537037158	2.05542685799662e-07	1.76770440972706e-06
gene-J2S48_RS21730	148.403226006325	-2.60956018934128	0.502423825754262	-5.19394195811412	2.05887353459503e-07	1.76770440972706e-06
gene-J2S48_RS25965	167.683759161544	2.77226361520788	0.53439159502614	5.18770063191633	2.12906496583241e-07	1.82349989616405e-06
gene-J2S48_RS18690	7128.7816477629	1.33804874804731	0.257960060427988	5.18703843466048	2.13664647013203e-07	1.82552989874939e-06
gene-J2S48_RS08125	728.797272126675	1.95322478049122	0.37674504382346	5.18447372437495	2.16625681708905e-07	1.8463254574849e-06
gene-J2S48_RS16785	1968.00606828293	1.43572520319464	0.277410407693362	5.1754554385055	2.27355691702885e-07	1.93307521367768e-06
MSTRG.750.1	702.740456811799	-3.21703242588996	0.62276072379444	-5.16575998288523	2.39463919865799e-07	2.03109470045979e-06
gene-J2S48_RS14170	909.99037446494	1.76378778892293	0.342280375495804	5.1530497077667	2.56283996352682e-07	2.16850927348659e-06
MSTRG.1105.1	3255.19966955606	-1.60948361250964	0.312747423623278	-5.14627296961638	2.65712693921152e-07	2.24287124531517e-06
